mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
0.001679229736328125,8.932820983907848e-05,0.008397817611694336,8.036693870456359e-05,3,2,uniform,"{'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.925,0.9125,0.8875,0.9746835443037974,0.8860759493670886,0.9170854271356784,0.03228206646874467,119,0.9591194968553459,0.9654088050314465,0.9716981132075472,0.9529780564263323,0.9623824451410659,0.9623173833323475,0.006245137614645294,0.9215686274509803,0.9607843137254902,0.9215686274509803,0.9803921568627451,0.9411764705882353,0.945019213715637,0.0228545103692891,224,0.9705882352941176,0.9803921568627451,0.9852941176470589,0.9656862745098039,0.9803921568627451,0.9764705882352942,0.007204381596421114,0.9591836734693877,0.9074074074074074,0.9038461538461539,0.9803921568627451,0.8888888888888888,0.9279100034980278,0.0353049279790765,37,0.9658536585365853,0.966183574879227,0.9710144927536232,0.9609756097560975,0.9615384615384616,0.9651131594927989,0.0036446576101763694,0.9400000000000001,0.9333333333333333,0.9126213592233009,0.9803921568627451,0.9142857142857143,0.9360701689076859,0.024479687335678204,180,0.9682151589242053,0.97323600973236,0.9781021897810219,0.963325183374083,0.970873786407767,0.9707504656438875,0.004935657649477078,0.9509803921568628,0.9519945909398242,0.913793103448276,0.9978991596638656,0.9443277310924371,0.9517019379229773,0.026896007439339474,228,0.994625042999656,0.9954635362917097,0.9969040247678018,0.9921781756180733,0.9950554134697357,0.9948452386293953,0.001537971199219841
0.0016709327697753905,4.4360107264793424e-05,0.008705759048461914,0.0001317113311207892,3,2,distance,"{'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.9125,0.9125,0.8875,0.9746835443037974,0.8987341772151899,0.9170854271356784,0.030161982674635424,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9019607843137255,0.9607843137254902,0.9215686274509803,0.9803921568627451,0.9411764705882353,0.9410779387131737,0.027729502636361602,225,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9583333333333334,0.9074074074074074,0.9038461538461539,0.9803921568627451,0.9056603773584906,0.9310680949005758,0.031967918728210074,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292929292929293,0.9333333333333333,0.9126213592233009,0.9803921568627451,0.923076923076923,0.9356629825708513,0.02333518200547663,181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9509803921568628,0.9533468559837728,0.913793103448276,0.9992997198879552,0.9474789915966387,0.9528772520964721,0.027227955184722135,227,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0016624927520751953,6.0787106667413515e-05,0.00901641845703125,0.0007877085106305523,4,1,uniform,"{'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",0.9125,0.925,0.8875,0.9873417721518988,0.9113924050632911,0.9246231155778895,0.03349810088900892,39,0.9591194968553459,0.9685534591194969,0.9748427672955975,0.9561128526645768,0.9623824451410659,0.9642022042152165,0.006734063373825109,0.9019607843137255,0.9411764705882353,0.9215686274509803,0.9803921568627451,0.9411764705882353,0.9371366637107105,0.02598720999595005,227,0.9656862745098039,0.9754901960784313,0.9852941176470589,0.9656862745098039,0.9705882352941176,0.9725490196078432,0.007336583111321465,0.9583333333333334,0.9411764705882353,0.9038461538461539,1.0,0.9230769230769231,0.945204908403253,0.03278567022471133,3,0.9704433497536946,0.9754901960784313,0.9757281553398058,0.9656862745098039,0.9705882352941176,0.9715872421951707,0.003728488568201115,0.9292929292929293,0.9411764705882353,0.9126213592233009,0.99009900990099,0.9320388349514563,0.9409451016876897,0.026151074294429866,104,0.9680589680589682,0.9754901960784313,0.9804878048780488,0.9656862745098039,0.9705882352941176,0.972062295763874,0.005321519302103534,0.9668695064232591,0.9726166328600405,0.9411764705882353,0.9992997198879552,0.9387254901960784,0.9637110562471393,0.022256109770997276,222,0.9948185414516684,0.994109047127623,0.9969040247678019,0.9924552429667519,0.9949488491048594,0.994647141083741,0.0014358197825900165
0.0017019748687744141,5.5212636655529165e-05,0.008772897720336913,0.00014195318064532894,4,1,distance,"{'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",0.9125,0.9375,0.9,0.9873417721518988,0.8860759493670886,0.9246231155778895,0.03550313705726587,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9019607843137255,0.9607843137254902,0.9411764705882353,1.0,0.9411764705882353,0.9489112227805696,0.03183391662479404,223,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9583333333333334,0.9423076923076923,0.9056603773584906,0.9807692307692307,0.8888888888888888,0.9351937278717405,0.03363047013306248,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292929292929293,0.9514563106796117,0.923076923076923,0.9902912621359222,0.9142857142857143,0.9416273220634835,0.02715916000581419,87,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9685598377281948,0.9719405003380663,0.9401622718052738,1.0,0.9401260504201682,0.9641280572183822,0.022392749491074893,218,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017431259155273437,7.316450504540768e-05,0.008511066436767578,0.0001723690809545247,4,2,uniform,"{'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",0.9125,0.925,0.8875,0.9873417721518988,0.8987341772151899,0.9221105527638191,0.03484394303669087,76,0.949685534591195,0.9622641509433962,0.9685534591194969,0.9467084639498433,0.9529780564263323,0.9560379330060526,0.008150570371140637,0.9019607843137255,0.9411764705882353,0.9019607843137255,0.9803921568627451,0.9411764705882353,0.9331953887082471,0.029322298017609053,228,0.9509803921568627,0.9656862745098039,0.9754901960784313,0.9509803921568627,0.9558823529411765,0.9598039215686274,0.009505254622384968,0.9583333333333334,0.9411764705882353,0.92,1.0,0.9056603773584906,0.944994859610669,0.032740322469624564,4,0.97,0.9752475247524752,0.9754901960784313,0.9651741293532339,0.9701492537313433,0.9712122207830968,0.0038377774049114274,0.9292929292929293,0.9411764705882353,0.9108910891089109,0.99009900990099,0.923076923076923,0.9388184367448773,0.02733656281906438,121,0.9603960396039604,0.9704433497536946,0.9754901960784313,0.9580246913580247,0.962962962962963,0.9654634479514147,0.006520755357410795,0.9530087897227857,0.9705882352941176,0.9148073022312374,0.9996498599439776,0.961484593837535,0.9598039397703285,0.027483436444807916,224,0.9927760577915377,0.9934425524595805,0.9962375300997592,0.9908567774936061,0.9927109974424553,0.9932047830573879,0.0017432641008334935
0.0017222881317138672,4.270273099737527e-05,0.008583402633666993,0.0001531894270955849,4,2,distance,"{'n_neighbors': 4, 'p': 2, 'weights': 'distance'}",0.9125,0.925,0.875,0.9746835443037974,0.8987341772151899,0.9170854271356784,0.03313891081372898,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9019607843137255,0.9607843137254902,0.9019607843137255,0.9803921568627451,0.9607843137254902,0.9410286727756428,0.03281869573974877,226,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9583333333333334,0.9245283018867925,0.9019607843137255,0.9803921568627451,0.8909090909090909,0.9312024928057366,0.03363518846574731,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292929292929293,0.9423076923076923,0.9019607843137255,0.9803921568627451,0.9245283018867925,0.9356121324481438,0.025827711713686866,182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9563894523326573,0.9702501690331304,0.9154834347532117,0.9992997198879552,0.9635854341736696,0.9608989237698199,0.02702562812320765,223,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0015109062194824218,0.000248994684633897,0.008387947082519531,0.000547757615127432,5,1,uniform,"{'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}",0.9,0.95,0.9125,0.9746835443037974,0.9113924050632911,0.9296482412060302,0.028067436277499323,15,0.9591194968553459,0.9465408805031447,0.9654088050314465,0.9498432601880877,0.9655172413793104,0.957285936791467,0.007847891128595965,0.9019607843137255,1.0,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.9646270568528919,0.033800885459449766,209,0.9803921568627451,0.9803921568627451,0.9950980392156863,0.9803921568627451,0.9852941176470589,0.9843137254901961,0.00571661950475032,0.9387755102040817,0.9272727272727272,0.9074074074074074,0.9803921568627451,0.8928571428571429,0.9293043876095689,0.02994950471815069,31,0.9569377990430622,0.9389671361502347,0.9530516431924883,0.9433962264150944,0.9617224880382775,0.9508150585678313,0.008448368073029395,0.92,0.9622641509433962,0.9333333333333333,0.9803921568627451,0.9345794392523364,0.946056670440276,0.02195374357629366,22,0.9685230024213075,0.9592326139088729,0.973621103117506,0.9615384615384616,0.9733656174334141,0.9672561596839125,0.0059415861234813315,0.9675456389452333,0.9749830966869506,0.9411764705882354,0.9989495798319328,0.9446778711484594,0.9654346359926748,0.02111826753063427,216,0.9928835569315445,0.9929480564155487,0.9961515307877538,0.9897485080988918,0.9938832054560954,0.9931229715379668,0.002060341956822509
0.0016863346099853516,5.581378427543764e-05,0.009474754333496094,0.0014417953108866151,5,1,distance,"{'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.9125,0.9375,0.9125,0.9746835443037974,0.9113924050632911,0.9296482412060302,0.024481396368185564,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9019607843137255,0.9803921568627451,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.9606857818504285,0.03042066925674679,210,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9583333333333334,0.9259259259259259,0.9074074074074074,0.9803921568627451,0.8928571428571429,0.9329648945005138,0.032193017623748404,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292929292929293,0.9523809523809523,0.9333333333333333,0.9803921568627451,0.9345794392523364,0.9459380233509262,0.018899906359824453,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9699121027721433,0.9743069641649762,0.9408384043272482,0.9992997198879552,0.9460784313725489,0.966053948871179,0.0210494517388831,215,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0017024993896484375,4.125575692972892e-05,0.008764839172363282,0.00020418190499532423,5,2,uniform,"{'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.9,0.925,0.9125,0.9746835443037974,0.9113924050632911,0.9246231155778895,0.026146069359079094,39,0.9591194968553459,0.9465408805031447,0.9685534591194969,0.9498432601880877,0.9561128526645768,0.9560339898661304,0.007677342540640876,0.9019607843137255,0.9607843137254902,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.9567445068479652,0.02884140920520357,215,0.9754901960784313,0.9803921568627451,0.9950980392156863,0.9803921568627451,0.9803921568627451,0.9823529411764707,0.006649343120711066,0.9387755102040817,0.9245283018867925,0.9074074074074074,0.9803921568627451,0.8928571428571429,0.9287527443159138,0.030007065334647306,34,0.961352657004831,0.9389671361502347,0.9575471698113207,0.9433962264150944,0.9523809523809523,0.9507288283524866,0.008416525220324877,0.92,0.9423076923076923,0.9333333333333333,0.9803921568627451,0.9345794392523364,0.9420453219707877,0.02039363984319184,82,0.9683698296836984,0.9592326139088729,0.9759615384615384,0.9615384615384616,0.966183574879227,0.9662572036943597,0.005835308256380917,0.9628127112914131,0.9695740365111561,0.9242731575388776,0.9985994397759104,0.964985994397759,0.9639599038367729,0.02369746843614918,221,0.9918085655314757,0.9926040591675267,0.9952485380116959,0.989386189258312,0.9917306052855925,0.9921555914509206,0.001883511107191123
0.0016819000244140624,2.3847865301513646e-05,0.008887910842895507,0.00020198174746321166,5,2,distance,"{'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.9125,0.9125,0.9125,0.9746835443037974,0.9113924050632911,0.9246231155778895,0.02491591604934517,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9019607843137255,0.9411764705882353,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.952803231845502,0.029355223701816806,222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9583333333333334,0.9230769230769231,0.9074074074074074,0.9803921568627451,0.8928571428571429,0.932392230611267,0.0323381490980132,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9292929292929293,0.9320388349514563,0.9333333333333333,0.9803921568627451,0.9345794392523364,0.9418491555259019,0.019260718557477765,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9641649763353618,0.9692359702501689,0.9225828262339419,0.9992997198879552,0.9653361344537814,0.9640324982878268,0.024454149142180095,219,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002032756805419922,0.0009788652507878664,0.008815526962280273,0.00028895202620951723,6,1,uniform,"{'n_neighbors': 6, 'p': 1, 'weights': 'uniform'}",0.9125,0.9375,0.925,0.9746835443037974,0.9240506329113924,0.9346733668341709,0.021433351858509787,2,0.9622641509433962,0.9528301886792453,0.9654088050314465,0.9467084639498433,0.9623824451410659,0.9579188107489994,0.007020996762117296,0.9019607843137255,0.9803921568627451,0.9607843137254902,0.9803921568627451,0.9803921568627451,0.9606857818504285,0.03042066925674679,210,0.9803921568627451,0.9803921568627451,0.9852941176470589,0.9705882352941176,0.9705882352941176,0.9774509803921569,0.005882352941176479,0.9583333333333334,0.9259259259259259,0.9245283018867925,0.9803921568627451,0.9090909090909091,0.9396285605578463,0.025861788565880273,8,0.9615384615384616,0.9478672985781991,0.9617224880382775,0.9473684210526315,0.9705882352941176,0.9578169809003374,0.008948473882597511,0.9292929292929293,0.9523809523809523,0.9423076923076923,0.9803921568627451,0.9433962264150944,0.9494919803956664,0.017057639224530886,9,0.970873786407767,0.9638554216867469,0.9733656174334141,0.9588377723970944,0.9705882352941176,0.9675041666438281,0.0053598908786207326,0.9699121027721433,0.9729546991210277,0.9394861392832996,0.9989495798319328,0.9593837535014006,0.9680818307222385,0.01933791995636429,205,0.9935285517715858,0.9923245614035088,0.9949260405916752,0.9881287297527707,0.9927323103154304,0.9923280387669943,0.0022798459916893695
