,fit_time,score_time,test_f1,test_accuracy,test_recall,test_precision,test_roc_auc,classifier
numerical_and_drop_missing_data,0.028611516952514647,0.4538980007171631,0.0,0.9464007152028607,0.0,0.0,0.5059029535864978,KNN
numerical_and_drop_missing_data,0.01875438690185547,0.026650142669677735,0.09417469019944828,0.38003177452709813,0.6276923076923078,0.05092441662869016,0.5039806966295973,Naive Bayes
numerical_and_drop_missing_data,0.3055966854095459,0.010482215881347656,0.06327210884353741,0.9055990543962176,0.06184615384615385,0.06514492753623188,0.5372813850595328,Decision Tree
numerical_and_drop_missing_data,3.494875192642212,0.30095863342285156,0.0,0.9484007184028735,0.0,0.0,0.5417808982046158,Random Forest
